CH US https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
CH US https://www.10news.com/news/national/cdc-no-new-cases-of-coronavirus-as-195-americans-return-from-wuhan
CH US https://www.10news.com/news/national/cdc-no-new-cases-of-coronavirus-as-195-americans-return-from-wuhan
IN CH https://www.deccanherald.com/national/coronavirus-outbreak-china-yet-to-let-india-evacuate-citizens-from-ground-zero-799457.html
IN CH https://www.deccanherald.com/national/coronavirus-outbreak-china-yet-to-let-india-evacuate-citizens-from-ground-zero-799457.html
IN CH https://www.deccanherald.com/national/coronavirus-outbreak-china-yet-to-let-india-evacuate-citizens-from-ground-zero-799457.html
UK CH https://www.wrcbtv.com/story/41628695/these-countries-have-evacuated-citizens-from-wuhan-because-of-the-coronavirus
GM CH https://www.cairnspost.com.au/business/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92?nk=58b205e6069fde30a91b03ef2cf74b82-1580343479
GM CH https://www.cairnspost.com.au/business/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92?nk=58b205e6069fde30a91b03ef2cf74b82-1580343479
NL GM https://www.cairnspost.com.au/business/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92?nk=58b205e6069fde30a91b03ef2cf74b82-1580343479
RP CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
UK CA https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
CH AS https://www.abc.net.au/news/2020-01-30/jetstar-drops-flights-to-china-cities-as-coronavirus-spreads/11912278
IN CH https://www.deccanherald.com/national/coronavirus-outbreak-china-yet-to-let-india-evacuate-citizens-from-ground-zero-799457.html
IN CH https://www.deccanherald.com/national/coronavirus-outbreak-china-yet-to-let-india-evacuate-citizens-from-ground-zero-799457.html
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
US CH https://www.kvoo.com/story/41625109/oklahoma-department-of-health-to-hold-news-conference-on-possible-coronavirus-cases
IN CH https://www.deccanherald.com/national/coronavirus-outbreak-china-yet-to-let-india-evacuate-citizens-from-ground-zero-799457.html
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
CH GM https://www.news.com.au/finance/work/at-work/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92
NL CH https://www.news.com.au/finance/work/at-work/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92
NL CH https://www.news.com.au/finance/work/at-work/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92
CH GM https://www.news.com.au/finance/work/at-work/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92
NL GM https://www.news.com.au/finance/work/at-work/google-shuts-down-all-china-offices-amid-coronavirus-outbreak/news-story/ace55869ad736f4aa5f498a527dcaf92
US CH https://www.abc.net.au/news/2020-01-30/jetstar-drops-flights-to-china-cities-as-coronavirus-spreads/11912278
HK US https://www.abc.net.au/news/2020-01-30/jetstar-drops-flights-to-china-cities-as-coronavirus-spreads/11912278
KS CH https://www.wrcbtv.com/story/41628695/these-countries-have-evacuated-citizens-from-wuhan-because-of-the-coronavirus
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
US CH https://www.dailymail.co.uk/news/article-7944873/Google-shutting-China-offices-prevent-spread-deadly-coronavirus.html
CH US https://www.10news.com/news/national/cdc-no-new-cases-of-coronavirus-as-195-americans-return-from-wuhan
US CH https://www.10news.com/news/national/cdc-no-new-cases-of-coronavirus-as-195-americans-return-from-wuhan
US CH https://www.10news.com/news/national/cdc-no-new-cases-of-coronavirus-as-195-americans-return-from-wuhan
CH UK https://www.wrcbtv.com/story/41628695/these-countries-have-evacuated-citizens-from-wuhan-because-of-the-coronavirus
AS CH https://www.msn.com/en-nz/lifestyle/lifestylegeneral/coronavirus-myths-about-the-virus-busted/ar-BBZss2Z
AS NZ https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
NZ KT https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
NI CH https://punchng.com/containing-possible-coronavirus-outbreak-in-nigeria
CH CA https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH CA https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH GM https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH US https://www.businessinsider.com/us-passengers-evacuated-wuhan-china-no-coronavirus-2020-1
CH GM https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH GM https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH JA https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH US https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH US https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH US https://www.wlwt.com/article/coronavirus-2-miami-university-students-await-test-results/30705386
CH US https://news.fiu.edu/2020/fiu-takes-steps-to-reduce-possibility-members-of-the-university-community-will-be-impacted-by-coronavirus
CH US https://www.breitbart.com/national-security/2020/01/29/china-turns-construction-coronavirus-hospitals-reality-tv-program/
CH US https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
CH AE https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
AE CH https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH US https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
CH US https://www.wlwt.com/article/coronavirus-2-miami-university-students-await-test-results/30705386
CH US https://www.wlwt.com/article/coronavirus-2-miami-university-students-await-test-results/30705386
CH JA https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH JA https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
NZ CH https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
NZ CH https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
CH US https://www.fox7austin.com/news/ut-austin-suspends-undergraduate-travel-to-china-amid-coronavirus-outbreak
CH GM https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH JA https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH VM https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH CA https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH VM https://www.pressdemocrat.com/news/10647655-181/human-to-human-spread-of-coronavirus-worries
CH US https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH US https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH US https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
EZ CH https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CS GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
PL GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
US CH https://www.businessinsider.com/us-passengers-evacuated-wuhan-china-no-coronavirus-2020-1
CH UK https://www.breitbart.com/national-security/2020/01/29/china-turns-construction-coronavirus-hospitals-reality-tv-program/
EZ GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
GM CS https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
GM PL https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH EZ https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
GM EZ https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
GM EZ https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
GM HU https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
GM HU https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
US CH https://www.wlwt.com/article/coronavirus-2-miami-university-students-await-test-results/30705386
US CH https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
US CH https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
US CH https://www.wlwt.com/article/coronavirus-2-miami-university-students-await-test-results/30705386
US CH https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH US https://www.fox7austin.com/news/ut-austin-suspends-undergraduate-travel-to-china-amid-coronavirus-outbreak
US CH https://news.fiu.edu/2020/fiu-takes-steps-to-reduce-possibility-members-of-the-university-community-will-be-impacted-by-coronavirus
US CH https://www.breitbart.com/national-security/2020/01/29/china-turns-construction-coronavirus-hospitals-reality-tv-program/
UK US https://www.breitbart.com/national-security/2020/01/29/china-turns-construction-coronavirus-hospitals-reality-tv-program/
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
US CH https://www.wlwt.com/article/coronavirus-2-miami-university-students-await-test-results/30705386
US CH https://www.wlwt.com/article/coronavirus-2-miami-university-students-await-test-results/30705386
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
GM CH https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
EZ GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
HU GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
CH KS https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
JA CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
CH US https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
JA CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
KS JA https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
KS JA https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
CH NZ https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
AS NZ https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
AS CH https://www.msn.com/en-nz/lifestyle/lifestylegeneral/coronavirus-myths-about-the-virus-busted/ar-BBZss2Z
NZ CH https://www.msn.com/en-nz/lifestyle/lifestylegeneral/coronavirus-myths-about-the-virus-busted/ar-BBZss2Z
KT NZ https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
CH NZ https://www.msn.com/en-gb/news/world/new-zealand-citizens-in-coronavirus-outbreak-wont-be-kept-on-christmas-island/ar-BBZsFKf
GM CH https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
HU GM https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
US CH https://www.fox7austin.com/news/ut-austin-suspends-undergraduate-travel-to-china-amid-coronavirus-outbreak
JA CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
US CH https://southborough.wickedlocal.com/news/20200129/coronavirus-puts-some-chinese-foreign-student-exchange-programs-on-hold
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
CH US https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
CH US https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
US CH https://www.albanyherald.com/features/health/americans-evacuated-from-china-amid-coronavirus-scare-will-not-be/article_095b8e2e-b072-58bf-8d1b-9b4595400154.html
CA CH https://www.nbcnews.com/news/asian-america/toronto-mayor-denounces-xenophobia-against-chinese-community-amid-coronavirus-fears-n1125991?cid=public-rss_20200130
CA CH https://www.cp24.com/news/air-canada-suspends-all-direct-flights-to-china-as-coronavirus-spreads-1.4788261
CH AS https://www.dailymail.co.uk/news/article-7944665/Bar-posts-tasteless-coronavirus-ad-selling-bottles-Mexican-beer-pandemic-lasts.html
CH KT https://www.dailymail.co.uk/news/article-7944665/Bar-posts-tasteless-coronavirus-ad-selling-bottles-Mexican-beer-pandemic-lasts.html
CH TW https://www.breitbart.com/tech/2020/01/29/apples-supplier-in-china-says-coronavirus-wont-hurt-iphone-production/
AS CH https://www.dailymail.co.uk/news/article-7944979/Aussie-trapped-Wuhan-shares-shocking-footage-ghost-town-coronavirus-outbreak.html
CH TH https://www.dailymail.co.uk/news/article-7944979/Aussie-trapped-Wuhan-shares-shocking-footage-ghost-town-coronavirus-outbreak.html
CH US https://www.normantranscript.com/news/local_news/oklahomans-at-low-risk-of-contracting-coronavirus/article_b94694f5-f87a-5fa5-b53b-d25106935739.html
CH AS https://www.dailymail.co.uk/news/article-7944665/Bar-posts-tasteless-coronavirus-ad-selling-bottles-Mexican-beer-pandemic-lasts.html
CH US https://www.normantranscript.com/news/local_news/oklahomans-at-low-risk-of-contracting-coronavirus/article_b94694f5-f87a-5fa5-b53b-d25106935739.html
AS CH https://www.dailymail.co.uk/news/article-7944979/Aussie-trapped-Wuhan-shares-shocking-footage-ghost-town-coronavirus-outbreak.html
CH US https://www.bakersfield.com/ap/national/coronavirus-outbreak-americans-returning-from-china-being-held-at-california/article_cbc5aa8f-0a37-54bd-91ba-1ee661a6c651.html
CH US https://www.bakersfield.com/ap/national/coronavirus-outbreak-americans-returning-from-china-being-held-at-california/article_cbc5aa8f-0a37-54bd-91ba-1ee661a6c651.html
CH US https://www.bakersfield.com/ap/national/coronavirus-outbreak-americans-returning-from-china-being-held-at-california/article_cbc5aa8f-0a37-54bd-91ba-1ee661a6c651.html
CH JA https://www.halesowennews.co.uk/news/national/18196850.human-to-human-transmission-coronavirus-outside-china-worrying--/
CH GM https://www.halesowennews.co.uk/news/national/18196850.human-to-human-transmission-coronavirus-outside-china-worrying--/
CH VM https://www.halesowennews.co.uk/news/national/18196850.human-to-human-transmission-coronavirus-outside-china-worrying--/
CH VM https://www.halesowennews.co.uk/news/national/18196850.human-to-human-transmission-coronavirus-outside-china-worrying--/
TH CH https://www.dailymail.co.uk/news/article-7944979/Aussie-trapped-Wuhan-shares-shocking-footage-ghost-town-coronavirus-outbreak.html
CH US https://www.aljazeera.com/news/2020/01/cloneofcloneofcloneofchina-battles-coronavirus-o-200129233906291.html
US CH https://www.normantranscript.com/news/local_news/oklahomans-at-low-risk-of-contracting-coronavirus/article_b94694f5-f87a-5fa5-b53b-d25106935739.html
CH TH https://www.dailymail.co.uk/news/article-7944979/Aussie-trapped-Wuhan-shares-shocking-footage-ghost-town-coronavirus-outbreak.html
CH AS https://www.dailymail.co.uk/news/article-7944665/Bar-posts-tasteless-coronavirus-ad-selling-bottles-Mexican-beer-pandemic-lasts.html
CH US https://www.msn.com/en-us/health/medical/milwaukee-area-student-being-monitored-for-possible-coronavirus-exposure/ar-BBZsxQx
AS CH https://www.dailymail.co.uk/news/article-7944665/Bar-posts-tasteless-coronavirus-ad-selling-bottles-Mexican-beer-pandemic-lasts.html
AS CH https://www.dailymail.co.uk/news/article-7944665/Bar-posts-tasteless-coronavirus-ad-selling-bottles-Mexican-beer-pandemic-lasts.html
CH CA http://www.zoomerradio.ca/news/latest-news/ottawa-sending-plane-china-bring-home-canadians-affected-coronavirus-outbreak/
UK CH https://www.fox29.com/news/philadelphia-international-airport-screening-travelers-for-coronavirus
UK US https://www.fox29.com/news/philadelphia-international-airport-screening-travelers-for-coronavirus
UK US https://www.fox29.com/news/philadelphia-international-airport-screening-travelers-for-coronavirus
UK US https://www.fox29.com/news/philadelphia-international-airport-screening-travelers-for-coronavirus
UK US https://www.fox29.com/news/philadelphia-international-airport-screening-travelers-for-coronavirus
US CH https://www.normantranscript.com/news/local_news/oklahomans-at-low-risk-of-contracting-coronavirus/article_b94694f5-f87a-5fa5-b53b-d25106935739.html
HK MC https://www.cnnphilippines.com:443/news/2020/1/29/Wuhan-coronavirus-investigation-death-Philippines.html
HK MC https://www.cnnphilippines.com:443/news/2020/1/29/Wuhan-coronavirus-investigation-death-Philippines.html
JA CH https://www.reuters.com/article/us-china-health-japan/three-japanese-returnees-from-wuhan-test-positive-for-coronavirus-nhk-idUSKBN1ZT02D
JA CH https://www.reuters.com/article/us-china-health-japan/three-japanese-returnees-from-wuhan-test-positive-for-coronavirus-nhk-idUSKBN1ZT02D
TW CH https://www.breitbart.com/tech/2020/01/29/apples-supplier-in-china-says-coronavirus-wont-hurt-iphone-production/
TW CH https://www.cnnphilippines.com:443/news/2020/1/29/Wuhan-coronavirus-investigation-death-Philippines.html
US CH https://www.bakersfield.com/ap/national/coronavirus-outbreak-americans-returning-from-china-being-held-at-california/article_cbc5aa8f-0a37-54bd-91ba-1ee661a6c651.html
US CH https://www.bakersfield.com/ap/national/coronavirus-outbreak-americans-returning-from-china-being-held-at-california/article_cbc5aa8f-0a37-54bd-91ba-1ee661a6c651.html
US CH https://www.bakersfield.com/ap/national/coronavirus-outbreak-americans-returning-from-china-being-held-at-california/article_cbc5aa8f-0a37-54bd-91ba-1ee661a6c651.html
US UK https://www.fox29.com/news/philadelphia-international-airport-screening-travelers-for-coronavirus
US CH https://www.aljazeera.com/news/2020/01/cloneofcloneofcloneofchina-battles-coronavirus-o-200129233906291.html
VM CH https://www.halesowennews.co.uk/news/national/18196850.human-to-human-transmission-coronavirus-outside-china-worrying--/
VM CH https://www.halesowennews.co.uk/news/national/18196850.human-to-human-transmission-coronavirus-outside-china-worrying--/
NZ KT https://www.theguardian.com/world/2020/jan/30/coronavirus-australia-doesnt-have-permission-from-china-to-evacuate-its-citizens-from-wuhan
IN CH https://indianexpress.com/article/india/coronavirus-outbreak-indigo-air-india-suspend-flights-to-china-6241799/
IN CH https://indianexpress.com/article/india/coronavirus-outbreak-indigo-air-india-suspend-flights-to-china-6241799/
US CH http://www.940wfaw.com/news/who-again-weighs-declaring-coronavirus-global-public-health-emergency/
US CH http://www.940wfaw.com/news/who-again-weighs-declaring-coronavirus-global-public-health-emergency/
CA CH https://edge.ca/news/6478602/chinese-canadians-racism-coronavirus/
CA CH https://edge.ca/news/6478602/chinese-canadians-racism-coronavirus/
CH CA https://edge.ca/news/6478602/chinese-canadians-racism-coronavirus/
CH CA https://edge.ca/news/6478602/chinese-canadians-racism-coronavirus/
CH CA https://edge.ca/news/6478602/chinese-canadians-racism-coronavirus/
CH CA https://edge.ca/news/6478602/chinese-canadians-racism-coronavirus/
CH IN https://indianexpress.com/article/india/coronavirus-outbreak-indigo-air-india-suspend-flights-to-china-6241799/
CH IN https://indianexpress.com/article/india/coronavirus-outbreak-indigo-air-india-suspend-flights-to-china-6241799/
CH GM https://www.adelaidenow.com.au/lifestyle/health/coronavirus-spreads-humantohuman-in-germany-and-japan/news-story/df0307aecb83492dea6fd59ce9462abd?nk=e93ae2c7efb499f9ce80eacf5e4dcca1-1580346137
CH GM https://www.adelaidenow.com.au/lifestyle/health/coronavirus-spreads-humantohuman-in-germany-and-japan/news-story/df0307aecb83492dea6fd59ce9462abd?nk=e93ae2c7efb499f9ce80eacf5e4dcca1-1580346137
CH US https://www.fox4news.com/news/ut-austin-restricts-travel-to-china-amid-coronavirus-outbreak
CH UK https://www.theguardian.com/world/2020/jan/30/coronavirus-australia-doesnt-have-permission-from-china-to-evacuate-its-citizens-from-wuhan
CH UK https://www.theguardian.com/world/2020/jan/30/coronavirus-australia-doesnt-have-permission-from-china-to-evacuate-its-citizens-from-wuhan
CH IN https://indianexpress.com/article/india/coronavirus-outbreak-indigo-air-india-suspend-flights-to-china-6241799/
CH JA https://www.adelaidenow.com.au/lifestyle/health/coronavirus-spreads-humantohuman-in-germany-and-japan/news-story/df0307aecb83492dea6fd59ce9462abd?nk=e93ae2c7efb499f9ce80eacf5e4dcca1-1580346137
CH US https://k93country.iheart.com/content/2020-01-29-white-house-may-suspend-all-china-us-flights-amid-coronavirus-outbreak/
